공공데이터ID,공공데이터명,호출URL,항목ID,항목명,항목타입,요청인자여부
L02NOQO2F4A5RJHYXOK022315798,구조별 기능별 세출예산 현황,https://openapi.gg.go.kr/Strctskllanexptrbudget,FNNR_ACT_PURESM_AMT,재무활동순계액,NUMBER,N
L02NOQO2F4A5RJHYXOK022315798,구조별 기능별 세출예산 현황,https://openapi.gg.go.kr/Strctskllanexptrbudget,ADMINIST_OPERT_COST_PURESM_AMT,행정운영경비순계액,NUMBER,N
A91URXA8A9FY540F466112483728,구조활동 현황,https://openapi.gg.go.kr/RescueAction,SUM_YY,집계년도,TEXT,N
A91URXA8A9FY540F466112483728,구조활동 현황,https://openapi.gg.go.kr/RescueAction,SIGUN_NM,시군명,TEXT,Y
A91URXA8A9FY540F466112483728,구조활동 현황,https://openapi.gg.go.kr/RescueAction,SIGUN_CD,시군코드,TEXT,Y
A91URXA8A9FY540F466112483728,구조활동 현황,https://openapi.gg.go.kr/RescueAction,GOUT_FIRESTTN_NM,출동소방서명,TEXT,N
A91URXA8A9FY540F466112483728,구조활동 현황,https://openapi.gg.go.kr/RescueAction,GOUT_SAFE_CENTER_NM,출동안전센터명,TEXT,N
A91URXA8A9FY540F466112483728,구조활동 현황,https://openapi.gg.go.kr/RescueAction,GOUT_YMD,출동년월일,TEXT,N
A91URXA8A9FY540F466112483728,구조활동 현황,https://openapi.gg.go.kr/RescueAction,GOUT_TM,출동시각,TEXT,N
A91URXA8A9FY540F466112483728,구조활동 현황,https://openapi.gg.go.kr/RescueAction,OCCUR_PLC_SIDO_NM,발생장소시도명,TEXT,N
A91URXA8A9FY540F466112483728,구조활동 현황,https://openapi.gg.go.kr/RescueAction,OCCUR_PLC_SIGNGU_NM,발생장소시군구명,TEXT,N
A91URXA8A9FY540F466112483728,구조활동 현황,https://openapi.gg.go.kr/RescueAction,OCCUR_PLC_EMD_NM,발생장소읍면동명,TEXT,N
A91URXA8A9FY540F466112483728,구조활동 현황,https://openapi.gg.go.kr/RescueAction,OCCUR_PLC_LI_NM,발생장소리명,TEXT,N
A91URXA8A9FY540F466112483728,구조활동 현황,https://openapi.gg.go.kr/RescueAction,ACDNT_PLC_DIV_NM,사고장소구분명,TEXT,N
A91URXA8A9FY540F466112483728,구조활동 현황,https://openapi.gg.go.kr/RescueAction,ACDNT_CAUSE_DIV_NM,사고원인구분명,TEXT,N
A91URXA8A9FY540F466112483728,구조활동 현황,https://openapi.gg.go.kr/RescueAction,PROC_RESLT_DIV_NM,처리결과구분명,TEXT,N
A91URXA8A9FY540F466112483728,구조활동 현황,https://openapi.gg.go.kr/RescueAction,ONSPOT_DSTNC,현장거리,NUMBER,N
A91URXA8A9FY540F466112483728,구조활동 현황,https://openapi.gg.go.kr/RescueAction,GOUT_FIREFGT_CNT,출동소방수,NUMBER,N
A91URXA8A9FY540F466112483728,구조활동 현황,https://openapi.gg.go.kr/RescueAction,MBLZ_VEHCLE_CNT,동원차량수,NUMBER,N
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,SIGUN_CD,시군코드,TEXT,Y
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,SIGUN_NM,시군명,TEXT,Y
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,MEDCHEK_INST_NM,검진기관명,TEXT,Y
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,MEDCHEK_INST_DETAIL_TELNO,검진기관전화번호,TEXT,N
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,EXAMRM_DETAIL_TELNO,검진실전화번호,TEXT,N
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,EXAMRM_DETAIL_FAXNO,검진실팩스번호,TEXT,N
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,REFINE_ROADNM_ADDR,도로명주소,TEXT,N
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,REFINE_LOTNO_ADDR,지번주소,TEXT,N
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,REFINE_ZIP_CD,우편번호,TEXT,N
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,GENRL_MEDCHEK_DIV_NM,일반검진,TEXT,N
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,ORCVT_MEDCHEK_DIV_NM,구강검진,TEXT,N
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,INFANT_MEDCHEK_DIV_NM,영유아검진,TEXT,N
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,STCAN_MEDCHEK_DIV_NM,위암검진,TEXT,N
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,COCAN_MEDCHEK_DIV_NM,대장암검진,TEXT,N
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,CECAN_MEDCHEK_DIV_NM,자궁경부암검진,TEXT,N
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,BRCAN_MEDCHEK_DIV_NM,유방암검진,TEXT,N
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,LICAN_MEDCHEK_DIV_NM,간암검진,TEXT,N
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,REFINE_WGS84_LAT,WGS84위도,TEXT,N
KACQ2WNP7ERK8JYMIXMM28063004,국가건강검진기관 현황,https://openapi.gg.go.kr/NationMedchekupInst,REFINE_WGS84_LOGT,WGS84경도,TEXT,N
JHUIAEPVORL1V7RLVILD19066410,국고지원금(보조금·교부세) 운영 현황,https://openapi.gg.go.kr/NtntrsSprtasstnamtOper,STD_YY,기준년도,TEXT,N
JHUIAEPVORL1V7RLVILD19066410,국고지원금(보조금·교부세) 운영 현황,https://openapi.gg.go.kr/NtntrsSprtasstnamtOper,SBSDY_DIV_NM,보조금구분명,TEXT,N
JHUIAEPVORL1V7RLVILD19066410,국고지원금(보조금·교부세) 운영 현황,https://openapi.gg.go.kr/NtntrsSprtasstnamtOper,HGDEPT_NM,실국명,TEXT,N
JHUIAEPVORL1V7RLVILD19066410,국고지원금(보조금·교부세) 운영 현황,https://openapi.gg.go.kr/NtntrsSprtasstnamtOper,DEPT_NM,부서명,TEXT,N
JHUIAEPVORL1V7RLVILD19066410,국고지원금(보조금·교부세) 운영 현황,https://openapi.gg.go.kr/NtntrsSprtasstnamtOper,BIZ_CONT,사업내용,TEXT,N
JHUIAEPVORL1V7RLVILD19066410,국고지원금(보조금·교부세) 운영 현황,https://openapi.gg.go.kr/NtntrsSprtasstnamtOper,BEGIN_SBSDY_AMT,당초보조금액,NUMBER,N
JHUIAEPVORL1V7RLVILD19066410,국고지원금(보조금·교부세) 운영 현황,https://openapi.gg.go.kr/NtntrsSprtasstnamtOper,CNT1_PRESUM_CHANGE_BUDGET_AMT,1회추경예산액,NUMBER,N
JHUIAEPVORL1V7RLVILD19066410,국고지원금(보조금·교부세) 운영 현황,https://openapi.gg.go.kr/NtntrsSprtasstnamtOper,CNT2_PRESUM_CHANGE_BUDGET_AMT,2회추경예산액,NUMBER,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,SIGUN_CD,시군코드,TEXT,Y
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,SIGUN_NM,시군명,TEXT,Y
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,BIZPLC_NM,사업장명,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,LICENSG_DE,인허가일자,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,LICENSG_CANCL_DE,인허가취소일자,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,BSN_STATE_DIV_CD,영업상태구분코드,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,BSN_STATE_NM,영업상태명,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,CLSBIZ_DE,폐업일자,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,LOCPLC_FACLT_TELNO,소재지시설전화번호,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,LOCPLC_AR_INFO,소재지면적정보,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,ROADNM_ZIP_CD,도로명우편번호,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,REFINE_ROADNM_ADDR,소재지도로명주소,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,REFINE_LOTNO_ADDR,소재지지번주소,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,REFINE_ZIP_CD,소재지우편번호,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,REFINE_WGS84_LAT,WGS84위도,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,REFINE_WGS84_LOGT,WGS84경도,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,BIZCOND_DIV_NM_INFO,업태구분명정보,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,X_CRDNT_VL,X좌표값,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,Y_CRDNT_VL,Y좌표값,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,CULTUR_PHSTRN_INDUTYPE_NM,문화체육업종명,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,CULTUR_BIZMAN_DIV_NM,문화사업자구분명,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,REGION_DIV_NM,지역구분명,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,TOT_FLOOR_CNT,총층수,NUMBER,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,CIRCUMFR_ENVRN_NM,주변환경명,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,MANUFACT_TRTMNT_PRODLST_CONT,제작취급품목내용,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,INSRNC_INST_NM,보험기관명,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,BULDNG_PURPOS_NM,건물용도명,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,GROUND_FLOOR_CNT,지상층수,NUMBER,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,UGRWTR_FLOOR_CNT,지하층수,NUMBER,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,ROOM_CNT,객실수,NUMBER,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,BUILD_TOT_AR,건축연면적,NUMBER,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,ENG_CMPNM_NM,영문상호명,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,ENG_CMPNM_ADDR,영문상호주소,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,SHIP_TOT_TON_CNT,선박총톤수,NUMBER,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,SHIP_CNT,선박수,NUMBER,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,SHIP_DATA_CONT,선박제원내용,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,STAGE_AR,무대면적,NUMBER,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,SEAT_CNT,좌석수,NUMBER,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,SOVENR_KIND_NM,기념품종류명,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,MTNGRM_SMTM_ACEPTNC_PSN_CNT,회의실동시수용인원수,NUMBER,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,FACLT_AR,시설면적,NUMBER,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,PLAY_ORGNZ_CNT_DTLS,놀이기구수내역,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,PLAYFACLT_CNT,놀이시설수,NUMBER,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,BRDCAST_FACLT_EXTNO,방송시설유무,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,DEVLPMT_FACLT_EXTNO,발전시설유무,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,MEDROOM_EXTNO,의무실유무,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,GUID_SM_EXTNO,안내소유무,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,PLANNG_TOUR_INSRNC_BEGIN_DE,기획여행보험시작일자,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,PLANNG_TOUR_INSRNC_END_DE,기획여행보험종료일자,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,CAPTL_AMT,자본금,NUMBER,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,INSRNC_BEGIN_DE,보험시작일자,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,INSRNC_END_DE,보험종료일자,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,SUB_FACLT_DTLS,부대시설내역,TEXT,N
58EW92GQ66MX98X0UP0D597212,국내 여행업체 현황,https://openapi.gg.go.kr/DomesticTour,FACLT_SCALE,시설규모,NUMBER,N
FP2JAJCK569IFNIGRZI524893778,국민건강보험공단(지사) 현황,https://openapi.gg.go.kr/Ggmrfnhealthisrlpx,SIGUN_CD,시군코드,TEXT,Y
FP2JAJCK569IFNIGRZI524893778,국민건강보험공단(지사) 현황,https://openapi.gg.go.kr/Ggmrfnhealthisrlpx,SIGUN_NM,시군명,TEXT,Y
FP2JAJCK569IFNIGRZI524893778,국민건강보험공단(지사) 현황,https://openapi.gg.go.kr/Ggmrfnhealthisrlpx,INST_NM,기관명,TEXT,N
FP2JAJCK569IFNIGRZI524893778,국민건강보험공단(지사) 현황,https://openapi.gg.go.kr/Ggmrfnhealthisrlpx,REFINE_LOTNO_ADDR,소재지지번주소,TEXT,N
FP2JAJCK569IFNIGRZI524893778,국민건강보험공단(지사) 현황,https://openapi.gg.go.kr/Ggmrfnhealthisrlpx,REFINE_ROADNM_ADDR,소재지도로명주소,TEXT,N
FP2JAJCK569IFNIGRZI524893778,국민건강보험공단(지사) 현황,https://openapi.gg.go.kr/Ggmrfnhealthisrlpx,REFINE_ZIP_CD,소재지우편번호,TEXT,N
FP2JAJCK569IFNIGRZI524893778,국민건강보험공단(지사) 현황,https://openapi.gg.go.kr/Ggmrfnhealthisrlpx,REFINE_WGS84_LAT,WGS84위도,TEXT,N
FP2JAJCK569IFNIGRZI524893778,국민건강보험공단(지사) 현황,https://openapi.gg.go.kr/Ggmrfnhealthisrlpx,REFINE_WGS84_LOGT,WGS84경도,TEXT,N
FP2JAJCK569IFNIGRZI524893778,국민건강보험공단(지사) 현황,https://openapi.gg.go.kr/Ggmrfnhealthisrlpx,TELNO,전화번호,TEXT,N
FP2JAJCK569IFNIGRZI524893778,국민건강보험공단(지사) 현황,https://openapi.gg.go.kr/Ggmrfnhealthisrlpx,HMPG_URL,홈페이지URL,TEXT,N
FP2JAJCK569IFNIGRZI524893778,국민건강보험공단(지사) 현황,https://openapi.gg.go.kr/Ggmrfnhealthisrlpx,RM,비고,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,SIGUN_CD,시군코드,TEXT,Y
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,SIGUN_NM,시군명,TEXT,Y
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,BIZPLC_NM,사업장명,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,LICENSG_DE,인허가일자,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,LICENSG_CANCL_DE,인허가취소일자,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,BSN_STATE_DIV_CD,영업상태구분코드,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,BSN_STATE_NM,영업상태명,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,CLSBIZ_DE,폐업일자,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,LOCPLC_FACLT_TELNO,소재지시설전화번호,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,LOCPLC_AR_INFO,소재지면적정보,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,ROADNM_ZIP_CD,도로명우편번호,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,REFINE_ROADNM_ADDR,소재지도로명주소,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,REFINE_LOTNO_ADDR,소재지지번주소,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,REFINE_ZIP_CD,소재지우편번호,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,REFINE_WGS84_LAT,WGS84위도,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,REFINE_WGS84_LOGT,WGS84경도,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,BIZCOND_DIV_NM_INFO,업태구분명정보,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,X_CRDNT_VL,X좌표값,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,Y_CRDNT_VL,Y좌표값,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,CULTUR_PHSTRN_INDUTYPE_NM,문화체육업종명,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,CULTUR_BIZMAN_DIV_NM,문화사업자구분명,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,REGION_DIV_NM,지역구분명,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,TOT_FLOOR_CNT,총층수,NUMBER,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,CIRCUMFR_ENVRN_NM,주변환경명,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,MANUFACT_TRTMNT_PRODLST_CONT,제작취급품목내용,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,INSRNC_INST_NM,보험기관명,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,BULDNG_PURPOS_NM,건물용도명,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,GROUND_FLOOR_CNT,지상층수,NUMBER,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,UGRWTR_FLOOR_CNT,지하층수,NUMBER,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,ROOM_CNT,객실수,NUMBER,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,BUILD_TOT_AR,건축연면적,NUMBER,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,ENG_CMPNM_NM,영문상호명,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,ENG_CMPNM_ADDR,영문상호주소,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,SHIP_TOT_TON_CNT,선박총톤수,NUMBER,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,SHIP_CNT,선박수,NUMBER,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,SHIP_DATA_CONT,선박제원내용,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,STAGE_AR,무대면적,NUMBER,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,SEAT_CNT,좌석수,NUMBER,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,SOVENR_KIND_NM,기념품종류명,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,MTNGRM_SMTM_ACEPTNC_PSN_CNT,회의실동시수용인원수,NUMBER,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,FACLT_AR,시설면적,NUMBER,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,PLAY_ORGNZ_CNT_DTLS,놀이기구수내역,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,PLAYFACLT_CNT,놀이시설수,NUMBER,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,BRDCAST_FACLT_EXTNO,방송시설유무,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,DEVLPMT_FACLT_EXTNO,발전시설유무,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,MEDROOM_EXTNO,의무실유무,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,GUID_SM_EXTNO,안내소유무,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,PLANNG_TOUR_INSRNC_BEGIN_DE,기획여행보험시작일자,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,PLANNG_TOUR_INSRNC_END_DE,기획여행보험종료일자,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,CAPTL_AMT,자본금,NUMBER,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,INSRNC_BEGIN_DE,보험시작일자,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,INSRNC_END_DE,보험종료일자,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,SUB_FACLT_DTLS,부대시설내역,TEXT,N
81FO66H3BK8114107G88614088,국외 여행업체 현황,https://openapi.gg.go.kr/ForeignCountryTour,FACLT_SCALE,시설규모,NUMBER,N
AAO2RBG353N5TU8XFAA431245682,국제결혼중개업소 현황,https://openapi.gg.go.kr/INMARBROST,ENTRPS_CNT,업체수,NUMBER,N
AAO2RBG353N5TU8XFAA431245682,국제결혼중개업소 현황,https://openapi.gg.go.kr/INMARBROST,SIGUN_NM,시군명,TEXT,N
AAO2RBG353N5TU8XFAA431245682,국제결혼중개업소 현황,https://openapi.gg.go.kr/INMARBROST,ENTRPS_NM,업체명,TEXT,N
AAO2RBG353N5TU8XFAA431245682,국제결혼중개업소 현황,https://openapi.gg.go.kr/INMARBROST,LOCPLC_ADDR,소재지주소,TEXT,N
